start,end,গ্রাম পঞ্চায়েত,গ্রামের নাম ,সংসদ নং ,পাড়ার নাম ,টিউবওয়েলের ধরণ,ল্যান্ডমার্ক,মালিকের নাম,ইনস্টলেশনের তারিখ,ইনস্টলেশনের সময় জলের প্রথম স্তর,নলকূপের গভীরতা,কৃষিকাজে ব্যবহৃত টিউবওয়েলের শক্তি,টিউবওয়েলের ব্যবহার  ,টিউবওয়েলের ব্যবহার  /পানীয়,টিউবওয়েলের ব্যবহার  /গৃহস্থালী কার্যক্রম,টিউবওয়েলের ব্যবহার  /সেচ,টিউবওয়েলের ব্যবহার  /অন্যান্য,গ্রীষ্মকালে জল পাওয়া যায় না কি না,মার্চ - এপ্রিল,এপ্রিল - মে,মে - জুন,জলের গুণমান (আয়রন টেস্ট),মন্তব্য,নলকূপের ছবি,নলকূপের ছবি_URL,নলকূপের অবস্থান ,_নলকূপের অবস্থান _latitude,_নলকূপের অবস্থান _longitude,_নলকূপের অবস্থান _altitude,_নলকূপের অবস্থান _precision,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index,,,,,,,,,
2024-06-26,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Bablu dasar bari,Bablu das,2019-07-25,1000,1000,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719405247291.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F83d39071-77b9-44e8-af13-60aea341661e%2F1719405247291.jpg,21.7881674 88.3522351 -35.39999771118164 4.65,21.7881674,88.3522351,-35.39999771,4.65,362661225,83d39071-77b9-44e8-af13-60aea341661e,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,245,,,,,,,,,
2024-06-26,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Uttam Das ar bari,Uttam Das,2024-02-22,950,900,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719405654038.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5827ddd8-0575-42d4-aa8a-70220db320c7%2F1719405654038.jpg,21.7872575 88.351994 -35.39999771118164 4.656,21.7872575,88.351994,-35.39999771,4.656,362661251,5827ddd8-0575-42d4-aa8a-70220db320c7,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,246,,,,,,,,,
2024-06-26,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,পঞ্চায়েত,Robindro sriti sisu sikha school,LWSIT,2010-03-23,849,899,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719406618955.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F0e547c1c-1ad0-49c8-a82b-86c18c4e0389%2F1719406618955.jpg,21.7853263 88.3512985 -35.39999771118164 4.833,21.7853263,88.3512985,-35.39999771,4.833,362661280,0e547c1c-1ad0-49c8-a82b-86c18c4e0389,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,247,,,,,,,,,
2024-06-26,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Mangal janar bari,Mangal jana,2013-02-06,950,900,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,না,,,,পরিষ্কার,,1719406936641.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F8fd79519-1275-4fb3-b584-0c2a889401b7%2F1719406936641.jpg,21.7856674 88.351397 -61.199999999999996 4.347,21.7856674,88.351397,-61.2,4.347,362661302,8fd79519-1275-4fb3-b584-0c2a889401b7,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,248,,,,,,,,,
2024-06-27,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Soumen Kuila ar bari,Soumen Kuila,2023-04-12,900,950,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,না,,,,পরিষ্কার,,1719466542721.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fe10ef579-e3cc-44bd-83bc-ee5f23405736%2F1719466542721.jpg,21.789934 88.3526534 -51.3 4.7,21.789934,88.3526534,-51.3,4.7,362661325,e10ef579-e3cc-44bd-83bc-ee5f23405736,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,249,,,,,,,,,
2024-06-27,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Haripada kuila ar bari,Haripada kuila,2022-07-16,750,750,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719467344795.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fb292a5ae-e89a-4954-bf83-40562da6da0b%2F1719467344795.jpg,21.7895366 88.3525338 -38.4 4.759,21.7895366,88.3525338,-38.4,4.759,362661353,b292a5ae-e89a-4954-bf83-40562da6da0b,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,250,,,,,,,,,
2024-06-27,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Sourav Kumar kuila ar bari,Sourav Kumar kuila,2022-05-14,750,750,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719467525358.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fc0b8615b-c6cd-4869-a8ec-582174554f72%2F1719467525358.jpg,21.7895681 88.3525565 -38.5 4.233,21.7895681,88.3525565,-38.5,4.233,362661396,c0b8615b-c6cd-4869-a8ec-582174554f72,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,251,,,,,,,,,
2024-06-27,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Debasis Barik ar bari,Debasis Barik,2020-01-18,980,980,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719468763726.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Ffc0388b7-687c-449e-94c5-4633e6bc1d11%2F1719468763726.jpg,21.788738 88.3511017 -52.4 4.633,21.788738,88.3511017,-52.4,4.633,362661447,fc0388b7-687c-449e-94c5-4633e6bc1d11,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,252,,,,,,,,,
2024-06-27,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Asis Kumar Bhunia r bri,Asis Kumar Bhunia,2019-09-19,980,980,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719469457697.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fb855202c-9de0-45c5-b156-716b84f8fbd4%2F1719469457697.jpg,21.7886629 88.3511464 -48.599999999999994 4.85,21.7886629,88.3511464,-48.6,4.85,362661466,b855202c-9de0-45c5-b156-716b84f8fbd4,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,253,,,,,,,,,
2024-06-27,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Debbikas Jana ar bari,Debbikas Jana,2023-05-21,980,980,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719469615897.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5cb70953-9c58-4f6c-a661-1300f248beea%2F1719469615897.jpg,21.7886475 88.3511542 -48.7 4.285,21.7886475,88.3511542,-48.7,4.285,362661494,5cb70953-9c58-4f6c-a661-1300f248beea,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,254,,,,,,,,,
2024-06-27,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,পঞ্চায়েত,Ganesh Maityr barir Nikat,Gram panchayat,2021-03-16,1000,1000,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719471258612.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fc165aa71-f48b-4449-b5e7-03293887519f%2F1719471258612.jpg,21.7870482 88.349583 -67.0 5.0,21.7870482,88.349583,-67,5,362661530,c165aa71-f48b-4449-b5e7-03293887519f,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,255,,,,,,,,,
2024-06-27,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Narayan Chandra Janar bari,Narayan Chandra Jana,2013-06-13,900,900,,গৃহস্থালী কার্যক্রম পানীয়,1,1,0,0,না,,,,পরিষ্কার,,1719472036605.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Ffed7a371-e4e3-48c8-8ffb-df0bce82c3cf%2F1719472036605.jpg,21.7868029 88.3487469 -63.699999999999996 4.833,21.7868029,88.3487469,-63.7,4.833,362661560,fed7a371-e4e3-48c8-8ffb-df0bce82c3cf,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,256,,,,,,,,,
2024-06-28,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,পঞ্চায়েত,Ram Krishna Bhakatr barir samne,Gram panchayat,2017-07-15,900,900,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719571103533.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F2686fabb-d1d4-4422-a0b4-029f85bf59ff%2F1719571103533.jpg,21.787532 88.3465759 -44.599999999999994 4.2,21.787532,88.3465759,-44.6,4.2,362661597,2686fabb-d1d4-4422-a0b4-029f85bf59ff,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,257,,,,,,,,,
2024-06-28,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Mangal kamilar bari,Mangal kamila,2024-01-29,800,800,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,গাঢ় বাদামী,,1719573376210.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F0236a2bb-8b3a-4003-9b95-c27dc9dd06da%2F1719573376210.jpg,21.7875479 88.3477125 -30.9 4.198,21.7875479,88.3477125,-30.9,4.198,362661651,0236a2bb-8b3a-4003-9b95-c27dc9dd06da,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,258,,,,,,,,,
2024-06-28,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Sasodhar Maityr bari,Sasodhar Maity,2008-04-18,950,950,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719574002173.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fcd182d10-daa1-495b-98e5-377ce46a00f5%2F1719574002173.jpg,21.7861616 88.3497139 -19.799999999999997 4.733,21.7861616,88.3497139,-19.8,4.733,362661697,cd182d10-daa1-495b-98e5-377ce46a00f5,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,259,,,,,,,,,
2024-06-29,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,4,Bishalakshmi para,ব্যক্তিগত,Samaresh Majeer bari,Samaresh Majee,2013-03-22,450,450,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,না,,,,হালকা বাদামী,,1719636454372.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F7ae6c688-4aa6-47a9-a58b-3e9c2e5eab32%2F1719636454372.jpg,21.7898683 88.3536833 -33.79999923706055 4.5,21.7898683,88.3536833,-33.79999924,4.5,362661733,7ae6c688-4aa6-47a9-a58b-3e9c2e5eab32,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,260,,,,,,,,,
2024-06-29,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,6,Bajarpara,ব্যক্তিগত,Amit kumar malr bari,Amit Kumar Mal,2017-08-11,900,900,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719638371930.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Feb7a9423-75fe-49d7-982f-8d46cfc3f96d%2F1719638371930.jpg,21.7899158 88.3539136 -34.19999694824219 27.25,21.7899158,88.3539136,-34.19999695,27.25,362661783,eb7a9423-75fe-49d7-982f-8d46cfc3f96d,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,261,,,,,,,,,
2024-06-29,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,6,Bajarpara,ব্যক্তিগত,Tripti Janar bari,Tripti Jana,2010-06-15,900,900,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719639941380.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Ffa0126a8-8c13-48ce-a303-348425841940%2F1719639941380.jpg,21.790007 88.3541456 -35.39999771118164 4.841,21.790007,88.3541456,-35.39999771,4.841,362661800,fa0126a8-8c13-48ce-a303-348425841940,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,262,,,,,,,,,
2024-06-29,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,4,Bishalakshmi para,ব্যক্তিগত,Balai Dasr bari,Balai das,2023-03-13,500,500,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719640958816.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F6eec34e4-b871-450d-959f-3d3d91ea5baa%2F1719640958816.jpg,21.7894217 88.35458 -35.39999771118164 186.873,21.7894217,88.35458,-35.39999771,186.873,362661829,6eec34e4-b871-450d-959f-3d3d91ea5baa,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,263,,,,,,,,,
2024-06-29,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,6,Bajarpara,ব্যক্তিগত,Krishna Manna,Krishna Manna,2020-05-11,560,560,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719642726350.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F6e1c3690-d135-4d72-bfd8-171b56dc7f63%2F1719642726350.jpg,21.7896956 88.3547316 -36.29999923706055 4.822,21.7896956,88.3547316,-36.29999924,4.822,362661869,6e1c3690-d135-4d72-bfd8-171b56dc7f63,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,264,,,,,,,,,
2024-06-29,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,6,Bajarpara,ব্যক্তিগত,Subrata Dinda,Subrata Dinda,2015-02-18,550,550,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719643284783.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F547af557-e465-42a8-a9c5-ae4b1e08f20e%2F1719643284783.jpg,21.789753 88.3549746 -36.29999923706055 4.633,21.789753,88.3549746,-36.29999924,4.633,362661893,547af557-e465-42a8-a9c5-ae4b1e08f20e,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,265,,,,,,,,,
2024-06-29,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,,Bajarpara,ব্যক্তিগত,Sibsankar Maiti,Sibsankar Maiti,2023-04-13,700,700,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719644204463.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F7aeb33ac-814c-42ed-af20-1ce2234238c8%2F1719644204463.jpg,21.7892545 88.3546895 -36.29999923706055 3.9,21.7892545,88.3546895,-36.29999924,3.9,362661912,7aeb33ac-814c-42ed-af20-1ce2234238c8,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,266,,,,,,,,,
2024-06-29,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Chandan Kumar Pattanayak,Chandan Kumar Pattanayak,2016-06-15,800,800,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719644876506.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F5c97ae75-fbd8-47ec-95ef-12d181ccc8d2%2F1719644876506.jpg,21.7897773 88.3542275 -24.700000762939453 7.607,21.7897773,88.3542275,-24.70000076,7.607,362661948,5c97ae75-fbd8-47ec-95ef-12d181ccc8d2,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,267,,,,,,,,,
2024-06-29,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,পঞ্চায়েত,Anjali Dadar barir Nikat,Gram panchayat,2023-05-02,900,900,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719660297672.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F7df64c6a-a928-4f57-87b5-33993705d73d%2F1719660297672.jpg,21.7836796 88.3500993 0.0 800.0,21.7836796,88.3500993,0,800,362661991,7df64c6a-a928-4f57-87b5-33993705d73d,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,268,,,,,,,,,
2024-06-29,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,5,Bajarpara,ব্যক্তিগত,Manik Mahishal,Manik Mahishal,2023-02-09,850,850,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,হালকা বাদামী,,1719661644454.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F7ce44990-7f1c-4f3e-9c4d-e16737f7de21%2F1719661644454.jpg,21.7874931 88.3550859 -37.79999923706055 87.6,21.7874931,88.3550859,-37.79999924,87.6,362662028,7ce44990-7f1c-4f3e-9c4d-e16737f7de21,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,269,,,,,,,,,
2024-07-01,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,6,Bajarpara,ব্যক্তিগত,Litan Haldar,Litan Haldar,2015-04-10,500,500,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,,,1719806581600.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F7d9ccc29-bdc9-4d94-be6b-bdea3fdfcb70%2F1719806581600.jpg,21.7901585 88.3557113 -37.79999923706055 116.1,21.7901585,88.3557113,-37.79999924,116.1,362662094,7d9ccc29-bdc9-4d94-be6b-bdea3fdfcb70,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,270,,,,,,,,,
2024-07-01,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,6,Bajarpara,ব্যক্তিগত,Abani Kumar Maity,Abani Kumar Maity,2017-06-16,600,600,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719807620314.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F0984dda8-7a30-4628-b31b-1b395b9b434a%2F1719807620314.jpg,21.7937447 88.3541368 -37.79999923706055 2099.999,21.7937447,88.3541368,-37.79999924,2099.999,362662140,0984dda8-7a30-4628-b31b-1b395b9b434a,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,271,,,,,,,,,
2024-07-01,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,6,Bajarpara,ব্যক্তিগত,Basudev barik,Basudev barik,2023-09-08,1100,1100,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719808481943.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fb8437c86-eee0-45c8-8642-5dac3c48f487%2F1719808481943.jpg,21.794451 88.3552078 -37.79999923706055 1899.999,21.794451,88.3552078,-37.79999924,1899.999,362662175,b8437c86-eee0-45c8-8642-5dac3c48f487,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,272,,,,,,,,,
2024-07-01,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,6,Bajarpara,ব্যক্তিগত,Kabita Maity,Kabita Maity,2007-09-14,650,650,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719809273183.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2F86f07465-4c5b-42dc-a2bd-a51a1a435f54%2F1719809273183.jpg,21.7941382 88.3562611 0.0 1899.999,21.7941382,88.3562611,0,1899.999,362662218,86f07465-4c5b-42dc-a2bd-a51a1a435f54,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,273,,,,,,,,,
2024-07-01,2024-07-22,পাথরপ্রতিমা ,Madhabnagar,6,Bajarpara,ব্যক্তিগত,Debasis Mondal,Debasis Mondal,2017-07-08,650,650,,পানীয় গৃহস্থালী কার্যক্রম,1,1,0,0,হ্যাঁ,Yes,Yes,Yes,পরিষ্কার,,1719810271961.jpg,https://kc.kobotoolbox.org/media/original?media_file=prasari_s24%2Fattachments%2Ffded1b6cf0804904bb022e1dbfdead9c%2Fd1ecfdf5-ac20-4eb4-910c-4dd0180f7e1a%2F1719810271961.jpg,21.7919756 88.3553041 -37.099998474121094 64.1,21.7919756,88.3553041,-37.09999847,64.1,362662269,d1ecfdf5-ac20-4eb4-910c-4dd0180f7e1a,2024-07-22,,,submitted_via_web,prasari_s24,vciL5xPiPRa8xiy55ZKFeY,,274,,,,,,,,,
